"","lhs","","rhs","support","confidence","lift","count"
"[1457]","{rm,k,m}","=>","{ll}",0.012824765063571,1,8.11210762331839,116
"[1458]","{rm,ll,k}","=>","{m}",0.012824765063571,0.711656441717791,8.02610039318881,116
"[1459]","{rm,ll,m}","=>","{k}",0.012824765063571,0.640883977900553,14.0698921847342,116
"[1460]","{rm,cp,X.l}","=>","{vi}",0.012824765063571,0.805555555555556,3.74421891058582,116
"[1461]","{vi,cp,X.l}","=>","{rm}",0.012824765063571,0.778523489932886,4.89010067114094,116
"[1462]","{exit,rm,X.l}","=>","{ls}",0.012824765063571,0.983050847457627,3.146388858901,116
"[1463]","{ls,exit,X.l}","=>","{rm}",0.012824765063571,0.597938144329897,3.75579896907216,116
"[1464]","{ls,exit,rm,mv}","=>","{cd}",0.012824765063571,0.935483870967742,2.30180947032188,116
"[1465]","{exit,cd,rm,mv}","=>","{ls}",0.012824765063571,0.991452991452991,3.17328107137024,116
"[1466]","{ls,exit,cd,mv}","=>","{rm}",0.012824765063571,0.711656441717791,4.47009202453988,116
"[1467]","{head}","=>","{vi}",0.0127142067440575,0.71875,3.34074704522097,115
"[1468]","{ct}","=>","{z}",0.0127142067440575,0.692771084337349,3.27383200513653,115
"[1469]","{diff}","=>","{rm}",0.0127142067440575,0.635359116022099,3.99084944751381,115
"[1470]","{ls,a.out}","=>","{cd}",0.0127142067440575,0.991379310344828,2.43934327042137,115
"[1471]","{cd,a.out}","=>","{ls}",0.0127142067440575,0.727848101265823,2.32957752156736,115
"[1472]","{z,clear}","=>","{cd}",0.0127142067440575,0.595854922279793,1.46613377911336,115
"[1473]","{ls,dir}","=>","{cd}",0.0127142067440575,0.92741935483871,2.2819662852329,115
"[1474]","{finger,mail}","=>","{ls}",0.0127142067440575,0.692771084337349,2.21730872534725,115
"[1475]","{more,cp}","=>","{vi}",0.0127142067440575,0.727848101265823,3.38303498250224,115
"[1476]","{grep,X..2}","=>","{cd}",0.0127142067440575,0.974576271186441,2.39799846922779,115
"[1477]","{mv,X..2}","=>","{vi}",0.0127142067440575,0.714285714285714,3.31999706357363,115
"[1478]","{vi,rm,make}","=>","{ls}",0.0127142067440575,0.709876543209877,2.27205708893607,115
"[1479]","{ls,rm,make}","=>","{vi}",0.0127142067440575,0.766666666666667,3.56346351490236,115
"[1480]","{ls,vi,make}","=>","{rm}",0.0127142067440575,0.804195804195804,5.05135489510489,115
"[1481]","{vi,k,m}","=>","{cd}",0.0127142067440575,0.974576271186441,2.39799846922779,115
"[1482]","{cd,k,m}","=>","{vi}",0.0127142067440575,0.552884615384615,2.56980541940074,115
"[1483]","{vi,cd,k}","=>","{m}",0.0127142067440575,0.741935483870968,8.36758909178666,115
"[1484]","{vi,cd,m}","=>","{k}",0.0127142067440575,0.608465608465608,13.3581830790569,115
"[1485]","{ls,grep,X.l}","=>","{cd}",0.0127142067440575,0.966386554621849,2.37784722158722,115
"[1486]","{cd,grep,X.l}","=>","{ls}",0.0127142067440575,0.701219512195122,2.24434907565636,115
"[1487]","{vi,exit,cp}","=>","{cd}",0.0127142067440575,0.958333333333333,2.35803182807399,115
"[1488]","{exit,cd,cp}","=>","{vi}",0.0127142067440575,0.766666666666667,3.56346351490236,115
"[1489]","{elm,rm,X.l}","=>","{ls}",0.0127142067440575,0.827338129496403,2.64800898134995,115
"[1490]","{ls,elm,X.l}","=>","{rm}",0.0127142067440575,0.58974358974359,3.70432692307692,115
"[1491]","{vi,ll,k,m}","=>","{cd}",0.0127142067440575,0.982905982905983,2.41849418263999,115
"[1492]","{cd,ll,k,m}","=>","{vi}",0.0127142067440575,0.558252427184466,2.59475498657939,115
"[1493]","{vi,cd,k,m}","=>","{ll}",0.0127142067440575,1,8.11210762331839,115
"[1494]","{vi,cd,ll,k}","=>","{m}",0.0127142067440575,0.746753246753247,8.42192408588917,115
"[1495]","{vi,cd,ll,m}","=>","{k}",0.0127142067440575,0.653409090909091,14.3448670564872,115
"[1496]","{vi,exit,elm,rm}","=>","{cd}",0.0127142067440575,0.845588235294118,2.08061631888882,115
"[1497]","{exit,elm,cd,rm}","=>","{vi}",0.0127142067440575,0.688622754491018,3.20071573194823,115
"[1498]","{vi,exit,elm,cd}","=>","{rm}",0.0127142067440575,0.513392857142857,3.22474888392857,115
"[1499]","{vi,exit,cd,rm}","=>","{elm}",0.0127142067440575,0.575,1.94279977586851,115
"[1500]","{tar}","=>","{ls}",0.0126036484245439,0.603174603174603,1.93054291780406,114
"[1501]","{wc}","=>","{vi}",0.0126036484245439,0.609625668449198,2.83353760078263,114
"[1502]","{ls,tar}","=>","{cd}",0.0126036484245439,1,2.46055495103373,114
"[1503]","{cd,tar}","=>","{ls}",0.0126036484245439,0.606382978723404,1.94081176311153,114
"[1504]","{ll,X.s}","=>","{rm}",0.0126036484245439,0.682634730538922,4.2877994011976,114
"[1505]","{rm,X.s}","=>","{ll}",0.0126036484245439,0.686746987951807,5.57096547625479,114
"[1506]","{cp,make}","=>","{rm}",0.0126036484245439,0.814285714285714,5.11473214285714,114
"[1507]","{rm,make}","=>","{cp}",0.0126036484245439,0.535211267605634,7.09821981743835,114
"[1508]","{mv,X..5}","=>","{rm}",0.0126036484245439,0.754966887417219,4.7421357615894,114
"[1509]","{rm,X..5}","=>","{mv}",0.0126036484245439,0.629834254143646,7.48600634524216,114
"[1510]","{mv,X..2}","=>","{rm}",0.0126036484245439,0.708074534161491,4.44759316770186,114
"[1511]","{X.,cp}","=>","{ls}",0.0126036484245439,0.699386503067485,2.23848227892618,114
"[1512]","{ls,elm,lo}","=>","{cd}",0.0126036484245439,0.838235294117647,2.06252400307239,114
"[1513]","{elm,cd,lo}","=>","{ls}",0.0126036484245439,0.95,3.0406050955414,114
"[1514]","{ls,cd,lo}","=>","{elm}",0.0126036484245439,0.808510638297872,2.73178136847376,114
"[1515]","{rm,ll,X.s}","=>","{cd}",0.0126036484245439,1,2.46055495103373,114
"[1516]","{cd,ll,X.s}","=>","{rm}",0.0126036484245439,0.690909090909091,4.33977272727273,114
"[1517]","{cd,rm,X.s}","=>","{ll}",0.0126036484245439,0.690909090909091,5.60472890338361,114
"[1518]","{rm,cp,make}","=>","{cd}",0.0126036484245439,1,2.46055495103373,114
"[1519]","{cd,cp,make}","=>","{rm}",0.0126036484245439,0.814285714285714,5.11473214285714,114
"[1520]","{cd,rm,make}","=>","{cp}",0.0126036484245439,0.540284360189573,7.16550152186905,114
"[1521]","{rm,mv,X..5}","=>","{cd}",0.0126036484245439,1,2.46055495103373,114
"[1522]","{cd,mv,X..5}","=>","{rm}",0.0126036484245439,0.754966887417219,4.7421357615894,114
"[1523]","{cd,rm,X..5}","=>","{mv}",0.0126036484245439,0.629834254143646,7.48600634524216,114
"[1524]","{rm,k,m}","=>","{cd}",0.0126036484245439,0.982758620689655,2.41813158980901,114
"[1525]","{cd,k,m}","=>","{rm}",0.0126036484245439,0.548076923076923,3.44260817307692,114
"[1526]","{cd,rm,k}","=>","{m}",0.0126036484245439,0.721518987341772,8.13733072382335,114
"[1527]","{cd,rm,m}","=>","{k}",0.0126036484245439,0.537735849056604,11.8053901813519,114
"[1528]","{exit,rm,X.l}","=>","{cd}",0.0126036484245439,0.966101694915254,2.37714630862581,114
"[1529]","{exit,cd,X.l}","=>","{rm}",0.0126036484245439,0.606382978723404,3.80884308510638,114
"[1530]","{ls,vi,rm,make}","=>","{cd}",0.0126036484245439,0.991304347826087,2.43915882102474,114
"[1531]","{vi,cd,rm,make}","=>","{ls}",0.0126036484245439,0.7125,2.28045382165605,114
"[1532]","{ls,cd,rm,make}","=>","{vi}",0.0126036484245439,0.76510067114094,3.55618477413659,114
"[1533]","{ls,vi,cd,make}","=>","{rm}",0.0126036484245439,0.802816901408451,5.04269366197183,114
"[1534]","{rm,ll,k,m}","=>","{cd}",0.0126036484245439,0.982758620689655,2.41813158980901,114
"[1535]","{cd,ll,k,m}","=>","{rm}",0.0126036484245439,0.553398058252427,3.47603155339806,114
"[1536]","{cd,rm,k,m}","=>","{ll}",0.0126036484245439,1,8.11210762331839,114
"[1537]","{cd,rm,ll,k}","=>","{m}",0.0126036484245439,0.721518987341772,8.13733072382335,114
"[1538]","{cd,rm,ll,m}","=>","{k}",0.0126036484245439,0.640449438202247,14.0603523508236,114
"[1539]","{ls,elm,fg,rm}","=>","{cd}",0.0126036484245439,0.820143884892086,2.01800909653126,114
"[1540]","{elm,fg,cd,rm}","=>","{ls}",0.0126036484245439,0.863636363636364,2.76418645049218,114
"[1541]","{ls,fg,cd,rm}","=>","{elm}",0.0126036484245439,0.74025974025974,2.50117644775844,114
"[1542]","{vi,rm,cp,X.l}","=>","{cd}",0.0126036484245439,0.982758620689655,2.41813158980901,114
"[1543]","{cd,rm,cp,X.l}","=>","{vi}",0.0126036484245439,0.802816901408451,3.73148965736867,114
"[1544]","{vi,cd,cp,X.l}","=>","{rm}",0.0126036484245439,0.775510204081633,4.87117346938776,114
"[1545]","{ls,vi,exit,cp}","=>","{cd}",0.0126036484245439,0.957983193277311,2.35717028922559,114
"[1546]","{vi,exit,cd,cp}","=>","{ls}",0.0126036484245439,0.991304347826087,3.17280531708668,114
"[1547]","{ls,exit,cd,cp}","=>","{vi}",0.0126036484245439,0.77027027027027,3.58021304963751,114
"[1548]","{ls,vi,elm,X.l}","=>","{cd}",0.0126036484245439,0.957983193277311,2.35717028922559,114
"[1549]","{vi,elm,cd,X.l}","=>","{ls}",0.0126036484245439,0.797202797202797,2.55155672353125,114
"[1550]","{ls,elm,cd,X.l}","=>","{vi}",0.0126036484245439,0.644067796610169,2.99362447088334,114
"[1551]","{ls,vi,exit,elm,rm}","=>","{cd}",0.0126036484245439,0.850746268656716,2.09330794341676,114
"[1552]","{vi,exit,elm,cd,rm}","=>","{ls}",0.0126036484245439,0.991304347826087,3.17280531708668,114
"[1553]","{ls,exit,elm,cd,rm}","=>","{vi}",0.0126036484245439,0.686746987951807,3.19199717678525,114
"[1554]","{ls,vi,exit,elm,cd}","=>","{rm}",0.0126036484245439,0.535211267605634,3.36179577464789,114
"[1555]","{ls,vi,exit,cd,rm}","=>","{elm}",0.0126036484245439,0.578680203045685,1.95523438048122,114
"[1556]","{vi,head}","=>","{cd}",0.0124930901050304,0.982608695652174,2.41776269101575,113
"[1557]","{cd,head}","=>","{vi}",0.0124930901050304,0.753333333333333,3.50149023638232,113
"[1558]","{rm,diff}","=>","{cd}",0.0124930901050304,0.982608695652174,2.41776269101575,113
"[1559]","{cd,diff}","=>","{rm}",0.0124930901050304,0.638418079096045,4.01006355932203,113
"[1560]","{wc,X.l}","=>","{cd}",0.0124930901050304,0.974137931034483,2.39691990919665,113
"[1561]","{cd,wc}","=>","{X.l}",0.0124930901050304,0.617486338797814,6.6648734301029,113
"[1562]","{vi,wc}","=>","{cd}",0.0124930901050304,0.991228070175439,2.43897113567379,113
"[1563]","{cd,wc}","=>","{vi}",0.0124930901050304,0.617486338797814,2.87007396424781,113
"[1564]","{elm,date}","=>","{cd}",0.0124930901050304,0.562189054726368,1.38329706202394,113
"[1565]","{cd,date}","=>","{elm}",0.0124930901050304,0.504464285714286,1.7044749586424,113
"[1566]","{pwd,cp}","=>","{cd}",0.0124930901050304,1,2.46055495103373,113
"[1567]","{man,grep}","=>","{cd}",0.0124930901050304,0.933884297520661,2.29787363195712,113
"[1568]","{fg,more}","=>","{vi}",0.0124930901050304,0.680722891566265,3.16399720155029,113
"[1569]","{grep,mv}","=>","{rm}",0.0124930901050304,0.701863354037267,4.40857919254658,113
"[1570]","{vi,finger,rm}","=>","{cd}",0.0124930901050304,0.91869918699187,2.26050983306351,113
"[1571]","{finger,cd,rm}","=>","{vi}",0.0124930901050304,0.779310344827586,3.6222312790162,113
"[1572]","{vi,finger,cd}","=>","{rm}",0.0124930901050304,0.518348623853211,3.25587729357798,113
"[1573]","{vi,rm,X..1}","=>","{ls}",0.0124930901050304,0.597883597883598,1.91360833080578,113
"[1574]","{ls,rm,X..1}","=>","{vi}",0.0124930901050304,0.653179190751445,3.03597419339508,113
"[1575]","{ls,vi,X..1}","=>","{rm}",0.0124930901050304,0.763513513513513,4.79581925675676,113
"[1576]","{man,ll,z}","=>","{cd}",0.0124930901050304,0.965811965811966,2.37643341424625,113
"[1577]","{man,cd,z}","=>","{ll}",0.0124930901050304,0.856060606060606,6.9444557684468,113
"[1578]","{vi,more,cp}","=>","{cd}",0.0124930901050304,0.982608695652174,2.41776269101575,113
"[1579]","{more,cd,cp}","=>","{vi}",0.0124930901050304,0.733766233766234,3.41054243803473,113
"[1580]","{rm,mv,X..2}","=>","{cd}",0.0124930901050304,0.991228070175439,2.43897113567379,113
"[1581]","{cd,mv,X..2}","=>","{rm}",0.0124930901050304,0.724358974358974,4.54987980769231,113
"[1582]","{vi,exit,mv}","=>","{cd}",0.0124930901050304,0.926229508196721,2.27903860218698,113
"[1583]","{exit,cd,mv}","=>","{vi}",0.0124930901050304,0.689024390243902,3.20258253327651,113
"[1584]","{vi,elm,fg,rm}","=>","{cd}",0.0124930901050304,0.869230769230769,2.13879007282163,113
"[1585]","{elm,fg,cd,rm}","=>","{vi}",0.0124930901050304,0.856060606060606,3.97896617770719,113
"[1586]","{vi,fg,cd,rm}","=>","{elm}",0.0124930901050304,0.697530864197531,2.35680488108579,113
"[1587]","{ls,elm,rm,mv}","=>","{cd}",0.0124930901050304,0.91869918699187,2.26050983306351,113
"[1588]","{elm,cd,rm,mv}","=>","{ls}",0.0124930901050304,0.875968992248062,2.80365871722708,113
"[1589]","{ls,elm,cd,mv}","=>","{rm}",0.0124930901050304,0.710691823899371,4.46403301886792,113
"[1590]","{X.dmsa15}","=>","{cd}",0.0123825317855169,1,2.46055495103373,112
"[1591]","{mkdir,mv}","=>","{rm}",0.0123825317855169,0.713375796178344,4.48089171974522,112
"[1592]","{mkdir,rm}","=>","{mv}",0.0123825317855169,0.848484848484849,10.0848166288377,112
"[1593]","{vi,rlogin}","=>","{ls}",0.0123825317855169,0.695652173913043,2.22653004707837,112
"[1594]","{ls,rlogin}","=>","{vi}",0.0123825317855169,0.5,2.32399794450154,112
"[1595]","{rm,f}","=>","{cd}",0.0123825317855169,0.903225806451613,2.22243672996595,112
"[1596]","{cat,rm}","=>","{ls}",0.0123825317855169,0.549019607843137,1.75721243911577,112
"[1597]","{ls,cat}","=>","{rm}",0.0123825317855169,0.586387434554974,3.68324607329843,112
"[1598]","{man,X.}","=>","{cd}",0.0123825317855169,0.903225806451613,2.22243672996595,112
"[1599]","{grep,m}","=>","{cd}",0.0123825317855169,0.991150442477876,2.43878012845821,112
"[1600]","{vi,m}","=>","{z}",0.0123825317855169,0.535885167464115,2.53243539169954,112
"[1601]","{more,X.l}","=>","{vi}",0.0123825317855169,0.636363636363636,2.95781556572923,112
"[1602]","{fg,grep}","=>","{cd}",0.0123825317855169,0.868217054263566,2.13629577144014,112
"[1603]","{exit,grep}","=>","{cd}",0.0123825317855169,0.713375796178344,1.75530034723425,112
"[1604]","{vi,exit,mail}","=>","{elm}",0.0123825317855169,0.848484848484849,2.86684551906816,112
"[1605]","{vi,elm,mail}","=>","{exit}",0.0123825317855169,0.551724137931034,2.52547815161245,112
"[1606]","{vi,rm,m}","=>","{cd}",0.0123825317855169,0.957264957264957,2.35540303004939,112
"[1607]","{cd,rm,m}","=>","{vi}",0.0123825317855169,0.528301886792453,2.45554499796389,112
"[1608]","{vi,cd,m}","=>","{rm}",0.0123825317855169,0.592592592592593,3.72222222222222,112
"[1609]","{elm,more,rm}","=>","{vi}",0.0123825317855169,0.777777777777778,3.61510791366906,112
"[1610]","{vi,elm,more}","=>","{rm}",0.0123825317855169,0.595744680851064,3.74202127659574,112
"[1611]","{vi,more,rm}","=>","{elm}",0.0123825317855169,0.549019607843137,1.85501768880881,112
"[1612]","{vi,exit,fg}","=>","{ls}",0.0123825317855169,0.910569105691057,2.91440111853348,112
"[1613]","{ls,exit,fg}","=>","{vi}",0.0123825317855169,0.741721854304636,3.44752012959169,112
"[1614]","{vi,mv,X..2}","=>","{cd}",0.0123825317855169,0.973913043478261,2.39636656100677,112
"[1615]","{cd,mv,X..2}","=>","{vi}",0.0123825317855169,0.717948717948718,3.33702268954068,112
"[1616]","{rm,grep,mv}","=>","{cd}",0.0123825317855169,0.991150442477876,2.43878012845821,112
"[1617]","{cd,grep,mv}","=>","{rm}",0.0123825317855169,0.7,4.396875,112
"[1618]","{ls,X.,cp}","=>","{cd}",0.0123825317855169,0.982456140350877,2.41738732031384,112
"[1619]","{X.,cd,cp}","=>","{ls}",0.0123825317855169,0.695652173913043,2.22653004707837,112
"[1620]","{ls,exit,ll}","=>","{cd}",0.0123825317855169,0.925619834710744,2.27753846707255,112
"[1621]","{exit,cd,ll}","=>","{ls}",0.0123825317855169,0.875,2.80055732484076,112
"[1622]","{vi,elm,fg,rm}","=>","{ls}",0.0123825317855169,0.861538461538462,2.75747182753552,112
"[1623]","{ls,elm,fg,rm}","=>","{vi}",0.0123825317855169,0.805755395683453,3.74514776667874,112
"[1624]","{ls,vi,elm,fg}","=>","{rm}",0.0123825317855169,0.502242152466368,3.15470852017937,112
"[1625]","{ls,vi,fg,rm}","=>","{elm}",0.0123825317855169,0.8,2.7030257751214,112
"[1626]","{ls,exit,rm,X.l}","=>","{cd}",0.0123825317855169,0.96551724137931,2.37570822858429,112
"[1627]","{exit,cd,rm,X.l}","=>","{ls}",0.0123825317855169,0.982456140350877,3.14448541736507,112
"[1628]","{ls,exit,cd,X.l}","=>","{rm}",0.0123825317855169,0.608695652173913,3.82336956521739,112
"[1629]","{ls,vi,exit,mv}","=>","{cd}",0.0123825317855169,0.925619834710744,2.27753846707255,112
"[1630]","{vi,exit,cd,mv}","=>","{ls}",0.0123825317855169,0.991150442477876,3.17231272194352,112
"[1631]","{ls,exit,cd,mv}","=>","{vi}",0.0123825317855169,0.687116564417178,3.19371496667697,112
"[1632]","{fk}","=>","{elm}",0.0122719734660033,0.776223776223776,2.62269109299367,111
"[1633]","{xlock}","=>","{ll}",0.0122719734660033,0.54950495049505,4.45764329796208,111
"[1634]","{more,lo}","=>","{elm}",0.0122719734660033,0.853846153846154,2.88496020229304,111
"[1635]","{ls,setenv}","=>","{cd}",0.0122719734660033,0.880952380952381,2.16763174257734,111
"[1636]","{cd,setenv}","=>","{ls}",0.0122719734660033,0.634285714285714,2.03011828935396,111
"[1637]","{emacs,X..2}","=>","{cd}",0.0122719734660033,0.770833333333333,1.89667777475517,111
"[1638]","{mv,X..5}","=>","{ll}",0.0122719734660033,0.735099337748344,5.96320494164464,111
"[1639]","{ll,X..5}","=>","{mv}",0.0122719734660033,0.506849315068493,6.02424711536731,111
"[1640]","{cat,grep}","=>","{cd}",0.0122719734660033,1,2.46055495103373,111
"[1641]","{vi,cat}","=>","{ls}",0.0122719734660033,0.5,1.60031847133758,111
"[1642]","{ls,cat}","=>","{vi}",0.0122719734660033,0.581151832460733,2.7011913281641,111
"[1643]","{man,mv}","=>","{rm}",0.0122719734660033,0.78169014084507,4.9099911971831,111
"[1644]","{cp,m}","=>","{ll}",0.0122719734660033,0.880952380952381,7.14638052530429,111
"[1645]","{more,grep}","=>","{cd}",0.0122719734660033,0.940677966101695,2.31458982681987,111
"[1646]","{fg,mv}","=>","{vi}",0.0122719734660033,0.798561151079137,3.7117089473334,111
"[1647]","{grep,cp}","=>","{ll}",0.0122719734660033,0.680981595092024,5.52419598888553,111
"[1648]","{grep,mv}","=>","{ls}",0.0122719734660033,0.68944099378882,2.20665031451517,111
"[1649]","{exit,grep}","=>","{ls}",0.0122719734660033,0.707006369426752,2.2628707046939,111
"[1650]","{cp,X.l}","=>","{mv}",0.0122719734660033,0.563451776649746,6.69700567647432,111
"[1651]","{mv,ll,X..5}","=>","{cd}",0.0122719734660033,1,2.46055495103373,111
"[1652]","{cd,mv,X..5}","=>","{ll}",0.0122719734660033,0.735099337748344,5.96320494164464,111
"[1653]","{cd,ll,X..5}","=>","{mv}",0.0122719734660033,0.506849315068493,6.02424711536731,111
"[1654]","{vi,exit,mail}","=>","{cd}",0.0122719734660033,0.840909090909091,2.06910302700564,111
"[1655]","{exit,cd,mail}","=>","{vi}",0.0122719734660033,0.725490196078431,3.37207544888459,111
"[1656]","{vi,cd,mail}","=>","{exit}",0.0122719734660033,0.518691588785047,2.37427399825949,111
"[1657]","{vi,rm,mail}","=>","{cd}",0.0122719734660033,0.822222222222222,2.02312295973885,111
"[1658]","{cd,rm,mail}","=>","{vi}",0.0122719734660033,0.74496644295302,3.46260096429089,111
"[1659]","{vi,cd,mail}","=>","{rm}",0.0122719734660033,0.518691588785047,3.25803154205608,111
"[1660]","{man,rm,ll}","=>","{vi}",0.0122719734660033,0.755102040816326,3.50971118149212,111
"[1661]","{vi,man,ll}","=>","{rm}",0.0122719734660033,0.680981595092024,4.27741564417178,111
"[1662]","{vi,man,rm}","=>","{ll}",0.0122719734660033,0.656804733727811,5.32807068750498,111
"[1663]","{vi,fg,more}","=>","{ls}",0.0122719734660033,0.982300884955752,3.14398850121188,111
"[1664]","{ls,fg,more}","=>","{vi}",0.0122719734660033,0.76551724137931,3.55812099089202,111
"[1665]","{vi,more,cp}","=>","{ls}",0.0122719734660033,0.965217391304348,3.08931044032124,111
"[1666]","{ls,more,cp}","=>","{vi}",0.0122719734660033,0.735099337748344,3.41673869986319,111
"[1667]","{vi,more,X.l}","=>","{ls}",0.0122719734660033,0.991071428571429,3.17205982711556,111
"[1668]","{ls,more,X.l}","=>","{vi}",0.0122719734660033,0.652941176470588,3.03486790399613,111
"[1669]","{vi,more,X.l}","=>","{cd}",0.0122719734660033,0.991071428571429,2.4385857103995,111
"[1670]","{more,cd,X.l}","=>","{vi}",0.0122719734660033,0.664670658682635,3.08938648909786,111
"[1671]","{exit,more,rm}","=>","{ls}",0.0122719734660033,1,3.20063694267516,111
"[1672]","{vi,X.,grep}","=>","{ls}",0.0122719734660033,0.68944099378882,2.20665031451517,111
"[1673]","{ls,X.,grep}","=>","{vi}",0.0122719734660033,0.652941176470588,3.03486790399613,111
"[1674]","{ls,vi,grep}","=>","{X.}",0.0122719734660033,0.506849315068493,7.41820720840537,111
"[1675]","{grep,ll,cp}","=>","{cd}",0.0122719734660033,1,2.46055495103373,111
"[1676]","{cd,grep,cp}","=>","{ll}",0.0122719734660033,0.680981595092024,5.52419598888553,111
"[1677]","{elm,rm,mv}","=>","{vi}",0.0122719734660033,0.792857142857143,3.68519674056673,111
"[1678]","{vi,elm,mv}","=>","{rm}",0.0122719734660033,0.720779220779221,4.52739448051948,111
"[1679]","{vi,elm,more,rm}","=>","{ls}",0.0122719734660033,0.991071428571429,3.17205982711556,111
"[1680]","{ls,elm,more,rm}","=>","{vi}",0.0122719734660033,0.776223776223776,3.60788492083456,111
"[1681]","{ls,vi,elm,more}","=>","{rm}",0.0122719734660033,0.60989010989011,3.83087225274725,111
"[1682]","{ls,vi,more,rm}","=>","{elm}",0.0122719734660033,0.552238805970149,1.86589465819948,111
"[1683]","{ls,netscape}","=>","{X..2}",0.0121614151464898,0.901639344262295,10.3362837374556,110
"[1684]","{ls,uptime}","=>","{cd}",0.0121614151464898,0.901639344262295,2.2185331525714,110
"[1685]","{cd,uptime}","=>","{ls}",0.0121614151464898,0.769230769230769,2.46202841744243,110
"[1686]","{z,ct}","=>","{ll}",0.0121614151464898,0.956521739130435,7.75940729186976,110
"[1687]","{ll,ct}","=>","{z}",0.0121614151464898,0.69620253164557,3.2900480139677,110
"[1688]","{ls,telnet}","=>","{cd}",0.0121614151464898,0.763888888888889,1.87959058759521,110
"[1689]","{cd,telnet}","=>","{ls}",0.0121614151464898,0.714285714285714,2.28616924476797,110
"[1690]","{mv,tar}","=>","{rm}",0.0121614151464898,0.866141732283465,5.44045275590551,110
"[1691]","{rm,tar}","=>","{mv}",0.0121614151464898,0.743243243243243,8.83394892921831,110
"[1692]","{z,findall}","=>","{cd}",0.0121614151464898,0.628571428571429,1.54663454064977,110
"[1693]","{cd,findall}","=>","{z}",0.0121614151464898,0.56701030927835,2.67952364024173,110
"[1694]","{mv,X.s}","=>","{cd}",0.0121614151464898,1,2.46055495103373,110
"[1695]","{make,X..5}","=>","{cd}",0.0121614151464898,1,2.46055495103373,110
"[1696]","{cp,make}","=>","{vi}",0.0121614151464898,0.785714285714286,3.65199676993099,110
"[1697]","{vi,make}","=>","{cp}",0.0121614151464898,0.531400966183575,7.0476858345021,110
"[1698]","{rm,X..5}","=>","{vi}",0.0121614151464898,0.607734806629834,2.82474888281955,110
"[1699]","{vi,X..5}","=>","{rm}",0.0121614151464898,0.705128205128205,4.42908653846154,110
"[1700]","{cat,mv}","=>","{ll}",0.0121614151464898,0.785714285714286,6.37379884689302,110
"[1701]","{mv,k}","=>","{ll}",0.0121614151464898,0.990990990990991,8.03902557265786,110
"[1702]","{mv,X..1}","=>","{ls}",0.0121614151464898,0.647058823529412,2.07100037467216,110
"[1703]","{X.l,z}","=>","{ll}",0.0121614151464898,0.594594594594595,4.82341534359472,110
"[1704]","{rm,mv,tar}","=>","{cd}",0.0121614151464898,1,2.46055495103373,110
"[1705]","{cd,mv,tar}","=>","{rm}",0.0121614151464898,0.866141732283465,5.44045275590551,110
"[1706]","{cd,rm,tar}","=>","{mv}",0.0121614151464898,0.743243243243243,8.83394892921831,110
"[1707]","{mkdir,rm,mv}","=>","{cd}",0.0121614151464898,0.982142857142857,2.41661646976527,110
"[1708]","{mkdir,cd,mv}","=>","{rm}",0.0121614151464898,0.709677419354839,4.45766129032258,110
"[1709]","{mkdir,cd,rm}","=>","{mv}",0.0121614151464898,0.852713178294574,10.1350731901109,110
"[1710]","{vi,cp,make}","=>","{cd}",0.0121614151464898,1,2.46055495103373,110
"[1711]","{cd,cp,make}","=>","{vi}",0.0121614151464898,0.785714285714286,3.65199676993099,110
"[1712]","{vi,cd,make}","=>","{cp}",0.0121614151464898,0.536585365853659,7.11644374508261,110
"[1713]","{vi,rm,X..5}","=>","{cd}",0.0121614151464898,1,2.46055495103373,110
"[1714]","{cd,rm,X..5}","=>","{vi}",0.0121614151464898,0.607734806629834,2.82474888281955,110
"[1715]","{vi,cd,X..5}","=>","{rm}",0.0121614151464898,0.709677419354839,4.45766129032258,110
"[1716]","{vi,elm,finger}","=>","{ls}",0.0121614151464898,0.894308943089431,2.86235824141681,110
"[1717]","{ls,elm,finger}","=>","{vi}",0.0121614151464898,0.601092896174863,2.79387731032972,110
"[1718]","{ls,vi,finger}","=>","{elm}",0.0121614151464898,0.56701030927835,1.91580435092368,110
"[1719]","{ls,mv,X..1}","=>","{cd}",0.0121614151464898,1,2.46055495103373,110
"[1720]","{cd,mv,X..1}","=>","{ls}",0.0121614151464898,0.650887573964497,2.08325481475898,110
"[1721]","{man,rm,mv}","=>","{cd}",0.0121614151464898,0.990990990990991,2.43838778931271,110
"[1722]","{man,cd,mv}","=>","{rm}",0.0121614151464898,0.79136690647482,4.97077338129496,110
"[1723]","{ll,cp,m}","=>","{cd}",0.0121614151464898,0.990990990990991,2.43838778931271,110
"[1724]","{cd,cp,m}","=>","{ll}",0.0121614151464898,0.894308943089431,7.25473039483758,110
"[1725]","{X.,more,rm}","=>","{ls}",0.0121614151464898,0.990990990990991,3.17180237562403,110
"[1726]","{ls,X.,more}","=>","{rm}",0.0121614151464898,0.541871921182266,3.40363300492611,110
"[1727]","{ls,X.,rm}","=>","{more}",0.0121614151464898,0.526315789473684,6.02598267821452,110
"[1728]","{ls,grep,mv}","=>","{cd}",0.0121614151464898,0.990990990990991,2.43838778931271,110
"[1729]","{cd,grep,mv}","=>","{ls}",0.0121614151464898,0.6875,2.20043789808917,110
"[1730]","{ls,vi,more,cp}","=>","{cd}",0.0121614151464898,0.990990990990991,2.43838778931271,110
