"","lhs","","rhs","support","confidence","lift","count"
"[1364]","{dir,vi,cd}","=>","{ll}",0.0138197899391929,0.718390804597701,5.82766352249884,125
"[1365]","{dir,vi,rm}","=>","{cd}",0.0111663902708679,1,2.46055495103373,101
"[1366]","{dir,cd,rm}","=>","{vi}",0.0111663902708679,0.776923076923077,3.61113526761009,101
"[1367]","{dir,vi,cd}","=>","{rm}",0.0111663902708679,0.580459770114943,3.64601293103448,101
"[1368]","{vi,elm,date}","=>","{ls}",0.0102819237147595,0.869158878504673,2.78186201559617,93
"[1369]","{ls,elm,date}","=>","{vi}",0.0102819237147595,0.744,3.45810894141829,93
"[1370]","{ls,vi,date}","=>","{elm}",0.0102819237147595,0.596153846153846,2.01427401511451,93
"[1371]","{vi,elm,date}","=>","{cd}",0.010171365395246,0.85981308411215,2.11561734107573,92
"[1372]","{elm,cd,date}","=>","{vi}",0.010171365395246,0.814159292035398,3.78420904237419,92
"[1373]","{vi,cd,date}","=>","{elm}",0.010171365395246,0.547619047619048,1.85028550082715,92
"[1374]","{ls,elm,date}","=>","{cd}",0.0108347153123273,0.784,1.92907508161045,98
"[1375]","{elm,cd,date}","=>","{ls}",0.0108347153123273,0.867256637168142,2.77577363170058,98
"[1376]","{ls,cd,date}","=>","{elm}",0.0108347153123273,0.538461538461538,1.81934427171633,98
"[1377]","{vi,date,rm}","=>","{ls}",0.0102819237147595,0.885714285714286,2.83484986351228,93
"[1378]","{ls,date,rm}","=>","{vi}",0.0102819237147595,0.861111111111111,4.00244090441932,93
"[1379]","{ls,vi,date}","=>","{rm}",0.0102819237147595,0.596153846153846,3.74459134615385,93
"[1380]","{vi,date,rm}","=>","{cd}",0.0109452736318408,0.942857142857143,2.31995181097466,99
"[1381]","{cd,date,rm}","=>","{vi}",0.0109452736318408,0.831932773109244,3.8668201093387,99
"[1382]","{vi,cd,date}","=>","{rm}",0.0109452736318408,0.589285714285714,3.70145089285714,99
"[1383]","{ls,date,rm}","=>","{cd}",0.0112769485903814,0.944444444444444,2.32385745375408,102
"[1384]","{cd,date,rm}","=>","{ls}",0.0112769485903814,0.857142857142857,2.74340309372156,102
"[1385]","{ls,cd,date}","=>","{rm}",0.0112769485903814,0.56043956043956,3.52026098901099,102
"[1386]","{ls,vi,date}","=>","{cd}",0.0159203980099502,0.923076923076923,2.27128149326191,144
"[1387]","{vi,cd,date}","=>","{ls}",0.0159203980099502,0.857142857142857,2.74340309372156,144
"[1388]","{ls,cd,date}","=>","{vi}",0.0159203980099502,0.791208791208791,3.67753520888156,144
"[1389]","{rm,mv,chmod}","=>","{cd}",0.0107241569928137,0.97979797979798,2.41084677020477,97
"[1390]","{cd,mv,chmod}","=>","{rm}",0.0107241569928137,0.708029197080292,4.44730839416058,97
"[1391]","{cd,rm,chmod}","=>","{mv}",0.0107241569928137,0.713235294117647,8.4772841462472,97
"[1392]","{vi,mv,chmod}","=>","{cd}",0.0108347153123273,0.951456310679612,2.34111053593501,98
"[1393]","{cd,mv,chmod}","=>","{vi}",0.0108347153123273,0.715328467153285,3.32484377461534,98
"[1394]","{vi,cd,chmod}","=>","{mv}",0.0108347153123273,0.649006622516556,7.71388291808443,98
"[1395]","{vi,ll,chmod}","=>","{cd}",0.0109452736318408,0.98019801980198,2.41183109061722,99
"[1396]","{cd,ll,chmod}","=>","{vi}",0.0109452736318408,0.722627737226277,3.35877075190734,99
"[1397]","{vi,cd,chmod}","=>","{ll}",0.0109452736318408,0.655629139072848,5.31853413714252,99
"[1398]","{vi,rm,chmod}","=>","{cd}",0.0111663902708679,0.980582524271845,2.41277718499424,101
"[1399]","{cd,rm,chmod}","=>","{vi}",0.0111663902708679,0.742647058823529,3.451820476392,101
"[1400]","{vi,cd,chmod}","=>","{rm}",0.0111663902708679,0.66887417218543,4.20136589403973,101
"[1401]","{pwd,vi,cp}","=>","{cd}",0.0114980652294085,1,2.46055495103373,104
"[1402]","{pwd,cd,cp}","=>","{vi}",0.0114980652294085,0.920353982300885,4.27780152616213,104
"[1403]","{pwd,vi,cd}","=>","{cp}",0.0114980652294085,0.52,6.89648093841642,104
"[1404]","{pwd,vi,mv}","=>","{cd}",0.0106135986733002,1,2.46055495103373,96
"[1405]","{pwd,cd,mv}","=>","{vi}",0.0106135986733002,0.793388429752066,3.68766615987021,96
"[1406]","{pwd,ls,mv}","=>","{cd}",0.0103924820342731,1,2.46055495103373,94
"[1407]","{pwd,cd,mv}","=>","{ls}",0.0103924820342731,0.776859504132231,2.48644522819393,94
"[1408]","{pwd,vi,rm}","=>","{ls}",0.0102819237147595,0.720930232558139,2.30743593541697,93
"[1409]","{pwd,ls,rm}","=>","{vi}",0.0102819237147595,0.738095238095238,3.43066363235942,93
"[1410]","{pwd,ls,vi}","=>","{rm}",0.0102819237147595,0.65034965034965,4.08500874125874,93
"[1411]","{pwd,vi,rm}","=>","{cd}",0.0141514648977336,0.992248062015504,2.44148088164587,128
"[1412]","{pwd,cd,rm}","=>","{vi}",0.0141514648977336,0.785276073619632,3.64995996191653,128
"[1413]","{pwd,vi,cd}","=>","{rm}",0.0141514648977336,0.64,4.02,128
"[1414]","{pwd,ls,rm}","=>","{cd}",0.0135986733001658,0.976190476190476,2.40197030934245,123
"[1415]","{pwd,cd,rm}","=>","{ls}",0.0135986733001658,0.754601226993865,2.41520456410457,123
"[1416]","{pwd,ls,cd}","=>","{rm}",0.0135986733001658,0.582938388625592,3.6615817535545,123
"[1417]","{pwd,ls,vi}","=>","{cd}",0.0156992813709232,0.993006993006993,2.44334827305448,142
"[1418]","{pwd,vi,cd}","=>","{ls}",0.0156992813709232,0.71,2.27245222929936,142
"[1419]","{pwd,ls,cd}","=>","{vi}",0.0156992813709232,0.672985781990521,3.12803514804947,142
"[1420]","{ls,rlogin,X.l}","=>","{cd}",0.010171365395246,0.938775510204082,2.30990872954187,92
"[1421]","{cd,rlogin,X.l}","=>","{ls}",0.010171365395246,0.793103448275862,2.53843619591478,92
"[1422]","{vi,rm,rlogin}","=>","{cd}",0.0106135986733002,0.96969696969697,2.38599267979029,96
"[1423]","{cd,rm,rlogin}","=>","{vi}",0.0106135986733002,0.774193548387097,3.59844843019594,96
"[1424]","{vi,cd,rlogin}","=>","{rm}",0.0106135986733002,0.631578947368421,3.96710526315789,96
"[1425]","{ls,rm,rlogin}","=>","{cd}",0.0103924820342731,0.912621359223301,2.24555500385603,94
"[1426]","{cd,rm,rlogin}","=>","{ls}",0.0103924820342731,0.758064516129032,2.42628929525375,94
"[1427]","{ls,cd,rlogin}","=>","{rm}",0.0103924820342731,0.505376344086022,3.17439516129032,94
"[1428]","{ls,vi,rlogin}","=>","{cd}",0.0118297401879491,0.955357142857143,2.35070874786258,107
"[1429]","{vi,cd,rlogin}","=>","{ls}",0.0118297401879491,0.703947368421053,2.25307995306738,107
"[1430]","{ls,cd,rlogin}","=>","{vi}",0.0118297401879491,0.575268817204301,2.67384709743726,107
"[1431]","{rm,mv,X.s}","=>","{cd}",0.010171365395246,1,2.46055495103373,92
"[1432]","{cd,mv,X.s}","=>","{rm}",0.010171365395246,0.836363636363636,5.25340909090909,92
"[1433]","{cd,rm,X.s}","=>","{mv}",0.010171365395246,0.557575757575758,6.62716521323617,92
"[1434]","{rm,ll,X.s}","=>","{cd}",0.0126036484245439,1,2.46055495103373,114
"[1435]","{cd,ll,X.s}","=>","{rm}",0.0126036484245439,0.690909090909091,4.33977272727273,114
"[1436]","{cd,rm,X.s}","=>","{ll}",0.0126036484245439,0.690909090909091,5.60472890338361,114
"[1437]","{vi,ll,X.s}","=>","{cd}",0.0112769485903814,0.990291262135922,2.43666606801399,102
"[1438]","{cd,ll,X.s}","=>","{vi}",0.0112769485903814,0.618181818181818,2.87330654956554,102
"[1439]","{vi,cd,X.s}","=>","{ll}",0.0112769485903814,0.693877551020408,5.62880937128214,102
"[1440]","{vi,rm,X.s}","=>","{cd}",0.012824765063571,0.991452991452991,2.43952456683686,116
"[1441]","{cd,rm,X.s}","=>","{vi}",0.012824765063571,0.703030303030303,3.26768195832944,116
"[1442]","{vi,cd,X.s}","=>","{rm}",0.012824765063571,0.789115646258503,4.95663265306122,116
"[1443]","{ls,rm,X.s}","=>","{cd}",0.0114980652294085,1,2.46055495103373,104
"[1444]","{cd,rm,X.s}","=>","{ls}",0.0114980652294085,0.63030303030303,2.01737116386798,104
"[1445]","{ls,cd,X.s}","=>","{rm}",0.0114980652294085,0.806201550387597,5.06395348837209,104
"[1446]","{ll,make,X..5}","=>","{cd}",0.0100608070757324,1,2.46055495103373,91
"[1447]","{cd,make,X..5}","=>","{ll}",0.0100608070757324,0.827272727272727,6.71092539747248,91
"[1448]","{cd,ll,make}","=>","{X..5}",0.0100608070757324,0.590909090909091,18.8196222791293,91
"[1449]","{rm,grep,make}","=>","{cd}",0.0102819237147595,1,2.46055495103373,93
"[1450]","{cd,grep,make}","=>","{rm}",0.0102819237147595,0.720930232558139,4.52834302325581,93
"[1451]","{rm,cp,make}","=>","{vi}",0.0102819237147595,0.815789473684211,3.7917861199762,93
"[1452]","{vi,cp,make}","=>","{rm}",0.0102819237147595,0.845454545454545,5.31051136363636,93
"[1453]","{vi,rm,make}","=>","{cp}",0.0102819237147595,0.574074074074074,7.61363636363636,93
"[1454]","{rm,cp,make}","=>","{cd}",0.0126036484245439,1,2.46055495103373,114
"[1455]","{cd,cp,make}","=>","{rm}",0.0126036484245439,0.814285714285714,5.11473214285714,114
"[1456]","{cd,rm,make}","=>","{cp}",0.0126036484245439,0.540284360189573,7.16550152186905,114
"[1457]","{vi,cp,make}","=>","{cd}",0.0121614151464898,1,2.46055495103373,110
"[1458]","{cd,cp,make}","=>","{vi}",0.0121614151464898,0.785714285714286,3.65199676993099,110
"[1459]","{vi,cd,make}","=>","{cp}",0.0121614151464898,0.536585365853659,7.11644374508261,110
"[1460]","{ls,cp,make}","=>","{cd}",0.0114980652294085,1,2.46055495103373,104
"[1461]","{cd,cp,make}","=>","{ls}",0.0114980652294085,0.742857142857143,2.37761601455869,104
"[1462]","{ls,cd,make}","=>","{cp}",0.0114980652294085,0.527918781725888,7.00150349077809,104
"[1463]","{rm,mv,make}","=>","{cd}",0.0117191818684356,1,2.46055495103373,106
"[1464]","{cd,mv,make}","=>","{rm}",0.0117191818684356,0.834645669291339,5.24261811023622,106
"[1465]","{cd,rm,make}","=>","{mv}",0.0117191818684356,0.502369668246445,5.97100348132602,106
"[1466]","{vi,mv,make}","=>","{cd}",0.0114980652294085,1,2.46055495103373,104
"[1467]","{cd,mv,make}","=>","{vi}",0.0114980652294085,0.818897637795276,3.80623285398678,104
"[1468]","{vi,cd,make}","=>","{mv}",0.0114980652294085,0.507317073170732,6.02980673696356,104
"[1469]","{ls,mv,make}","=>","{cd}",0.0112769485903814,1,2.46055495103373,102
"[1470]","{cd,mv,make}","=>","{ls}",0.0112769485903814,0.803149606299213,2.57059030041627,102
"[1471]","{ls,cd,make}","=>","{mv}",0.0112769485903814,0.517766497461929,6.15400521621964,102
"[1472]","{rm,ll,make}","=>","{cd}",0.0114980652294085,1,2.46055495103373,104
"[1473]","{cd,ll,make}","=>","{rm}",0.0114980652294085,0.675324675324675,4.24188311688312,104
"[1474]","{vi,ll,make}","=>","{cd}",0.0103924820342731,1,2.46055495103373,94
"[1475]","{cd,ll,make}","=>","{vi}",0.0103924820342731,0.61038961038961,2.8370883997811,94
"[1476]","{vi,rm,make}","=>","{ls}",0.0127142067440575,0.709876543209877,2.27205708893607,115
"[1477]","{ls,rm,make}","=>","{vi}",0.0127142067440575,0.766666666666667,3.56346351490236,115
"[1478]","{ls,vi,make}","=>","{rm}",0.0127142067440575,0.804195804195804,5.05135489510489,115
"[1479]","{vi,rm,make}","=>","{cd}",0.0176893311221669,0.987654320987654,2.43017772941603,160
"[1480]","{cd,rm,make}","=>","{vi}",0.0176893311221669,0.758293838862559,3.52454664568954,160
"[1481]","{vi,cd,make}","=>","{rm}",0.0176893311221669,0.780487804878049,4.90243902439024,160
"[1482]","{ls,rm,make}","=>","{cd}",0.016473189607518,0.993333333333333,2.44415125136017,149
"[1483]","{cd,rm,make}","=>","{ls}",0.016473189607518,0.706161137440758,2.2601654239744,149
"[1484]","{ls,cd,make}","=>","{rm}",0.016473189607518,0.756345177664975,4.75079314720812,149
"[1485]","{ls,vi,make}","=>","{cd}",0.0156992813709232,0.993006993006993,2.44334827305448,142
"[1486]","{vi,cd,make}","=>","{ls}",0.0156992813709232,0.692682926829268,2.21702656517011,142
"[1487]","{ls,cd,make}","=>","{vi}",0.0156992813709232,0.720812182741117,3.35033206212405,142
"[1488]","{ll,f,k}","=>","{cd}",0.0114980652294085,0.954128440366973,2.34768545786705,104
"[1489]","{cd,f,k}","=>","{ll}",0.0114980652294085,0.981132075471698,7.95904898891615,104
"[1490]","{cd,ll,f}","=>","{k}",0.0114980652294085,0.634146341463415,13.9219748993606,104
"[1491]","{ll,f,m}","=>","{cd}",0.0108347153123273,0.951456310679612,2.34111053593501,98
"[1492]","{cd,f,m}","=>","{ll}",0.0108347153123273,0.924528301886792,7.49987308570945,98
"[1493]","{cd,ll,f}","=>","{m}",0.0108347153123273,0.597560975609756,6.73932546682075,98
"[1494]","{ll,f,z}","=>","{cd}",0.0105030403537866,0.95,2.33752720348205,95
"[1495]","{cd,f,z}","=>","{ll}",0.0105030403537866,0.798319327731092,6.4760523043298,95
"[1496]","{cd,ll,f}","=>","{z}",0.0105030403537866,0.579268292682927,2.73745125774142,95
"[1497]","{X..5,k,m}","=>","{ll}",0.0102819237147595,1,8.11210762331839,93
"[1498]","{ll,X..5,k}","=>","{m}",0.0102819237147595,0.75609756097561,8.52730977434463,93
"[1499]","{ll,X..5,m}","=>","{k}",0.0102819237147595,0.654929577464789,14.3782476411869,93
"[1500]","{X..5,k,m}","=>","{cd}",0.0102819237147595,1,2.46055495103373,93
"[1501]","{cd,X..5,k}","=>","{m}",0.0102819237147595,0.75,8.45854114713217,93
"[1502]","{cd,X..5,m}","=>","{k}",0.0102819237147595,0.624161073825503,13.7027594969701,93
"[1503]","{ll,X..5,k}","=>","{cd}",0.0135986733001658,1,2.46055495103373,123
"[1504]","{cd,X..5,k}","=>","{ll}",0.0135986733001658,0.991935483870968,8.04668740054969,123
"[1505]","{cd,ll,X..5}","=>","{k}",0.0135986733001658,0.561643835616438,12.33026333289,123
"[1506]","{ll,X..5,m}","=>","{rm}",0.0103924820342731,0.661971830985915,4.15801056338028,94
"[1507]","{rm,X..5,m}","=>","{ll}",0.0103924820342731,0.930693069306931,7.54988234249434,94
"[1508]","{rm,ll,X..5}","=>","{m}",0.0103924820342731,0.691176470588235,7.79512615520023,94
"[1509]","{rm,ll,m}","=>","{X..5}",0.0103924820342731,0.519337016574586,16.5401525173138,94
"[1510]","{ll,X..5,m}","=>","{cd}",0.0156992813709232,1,2.46055495103373,142
"[1511]","{cd,X..5,m}","=>","{ll}",0.0156992813709232,0.953020134228188,7.73100189604839,142
"[1512]","{cd,ll,X..5}","=>","{m}",0.0156992813709232,0.648401826484018,7.3127113722543,142
"[1513]","{rm,X..5,m}","=>","{cd}",0.0111663902708679,1,2.46055495103373,101
"[1514]","{cd,X..5,m}","=>","{rm}",0.0111663902708679,0.677852348993289,4.25776006711409,101
"[1515]","{cd,rm,X..5}","=>","{m}",0.0111663902708679,0.558011049723757,6.29327923285708,101
"[1516]","{vi,X..5,m}","=>","{cd}",0.010171365395246,1,2.46055495103373,92
"[1517]","{cd,X..5,m}","=>","{vi}",0.010171365395246,0.61744966442953,2.86990350193479,92
"[1518]","{vi,cd,X..5}","=>","{m}",0.010171365395246,0.593548387096774,6.69407127342933,92
"[1519]","{grep,ll,X..5}","=>","{cd}",0.0118297401879491,1,2.46055495103373,107
"[1520]","{cd,grep,X..5}","=>","{ll}",0.0118297401879491,0.877049180327869,7.11471734176285,107
"[1521]","{X.,rm,X..5}","=>","{cd}",0.0102819237147595,1,2.46055495103373,93
"[1522]","{X.,cd,X..5}","=>","{rm}",0.0102819237147595,0.715384615384615,4.49350961538462,93
"[1523]","{cd,rm,X..5}","=>","{X.}",0.0102819237147595,0.513812154696133,7.52011478839243,93
"[1524]","{ll,cp,X..5}","=>","{cd}",0.0109452736318408,1,2.46055495103373,99
"[1525]","{cd,cp,X..5}","=>","{ll}",0.0109452736318408,0.838983050847458,6.80592080261458,99
"[1526]","{rm,cp,X..5}","=>","{cd}",0.0102819237147595,1,2.46055495103373,93
"[1527]","{cd,cp,X..5}","=>","{rm}",0.0102819237147595,0.788135593220339,4.95047669491525,93
"[1528]","{cd,rm,X..5}","=>","{cp}",0.0102819237147595,0.513812154696133,6.81441486690106,93
"[1529]","{ll,X..5,z}","=>","{cd}",0.0111663902708679,1,2.46055495103373,101
"[1530]","{cd,X..5,z}","=>","{ll}",0.0111663902708679,0.952830188679245,7.7294610373128,101
"[1531]","{mv,ll,X..5}","=>","{cd}",0.0122719734660033,1,2.46055495103373,111
"[1532]","{cd,mv,X..5}","=>","{ll}",0.0122719734660033,0.735099337748344,5.96320494164464,111
"[1533]","{cd,ll,X..5}","=>","{mv}",0.0122719734660033,0.506849315068493,6.02424711536731,111
"[1534]","{rm,mv,X..5}","=>","{cd}",0.0126036484245439,1,2.46055495103373,114
"[1535]","{cd,mv,X..5}","=>","{rm}",0.0126036484245439,0.754966887417219,4.7421357615894,114
"[1536]","{cd,rm,X..5}","=>","{mv}",0.0126036484245439,0.629834254143646,7.48600634524216,114
"[1537]","{vi,mv,X..5}","=>","{cd}",0.0105030403537866,1,2.46055495103373,95
"[1538]","{cd,mv,X..5}","=>","{vi}",0.0105030403537866,0.629139072847682,2.92423582420724,95
"[1539]","{vi,cd,X..5}","=>","{mv}",0.0105030403537866,0.612903225806452,7.28476961553135,95
"[1540]","{rm,ll,X..5}","=>","{cd}",0.0150359314538419,1,2.46055495103373,136
"[1541]","{cd,ll,X..5}","=>","{rm}",0.0150359314538419,0.621004566210046,3.90068493150685,136
"[1542]","{cd,rm,X..5}","=>","{ll}",0.0150359314538419,0.751381215469613,6.09528528602928,136
"[1543]","{vi,ll,X..5}","=>","{cd}",0.0132669983416252,1,2.46055495103373,120
"[1544]","{cd,ll,X..5}","=>","{vi}",0.0132669983416252,0.547945205479452,2.54684706246744,120
"[1545]","{vi,cd,X..5}","=>","{ll}",0.0132669983416252,0.774193548387097,6.28034138579488,120
"[1546]","{vi,rm,X..5}","=>","{cd}",0.0121614151464898,1,2.46055495103373,110
"[1547]","{cd,rm,X..5}","=>","{vi}",0.0121614151464898,0.607734806629834,2.82474888281955,110
"[1548]","{vi,cd,X..5}","=>","{rm}",0.0121614151464898,0.709677419354839,4.45766129032258,110
"[1549]","{ls,rm,X..5}","=>","{cd}",0.0107241569928137,1,2.46055495103373,97
"[1550]","{cd,rm,X..5}","=>","{ls}",0.0107241569928137,0.535911602209945,1.71525847204138,97
"[1551]","{ls,cd,X..5}","=>","{rm}",0.0107241569928137,0.76984126984127,4.83556547619048,97
"[1552]","{elm,finger,mail}","=>","{ls}",0.0102819237147595,0.744,2.38127388535032,93
"[1553]","{ls,finger,mail}","=>","{elm}",0.0102819237147595,0.808695652173913,2.73240649006838,93
"[1554]","{ls,elm,finger}","=>","{mail}",0.0102819237147595,0.508196721311475,6.43787023005924,93
"[1555]","{elm,fg,mail}","=>","{ls}",0.0100608070757324,0.858490566037736,2.74771662059849,91
"[1556]","{ls,fg,mail}","=>","{elm}",0.0100608070757324,0.900990099009901,3.04424932594119,91
"[1557]","{ls,mail,X.l}","=>","{cd}",0.0107241569928137,0.941747572815534,2.31722165291526,97
"[1558]","{cd,mail,X.l}","=>","{ls}",0.0107241569928137,0.97,3.1046178343949,97
"[1559]","{vi,exit,mail}","=>","{elm}",0.0123825317855169,0.848484848484849,2.86684551906816,112
"[1560]","{vi,elm,mail}","=>","{exit}",0.0123825317855169,0.551724137931034,2.52547815161245,112
"[1561]","{exit,elm,mail}","=>","{ls}",0.0185737976782753,0.685714285714286,2.19472247497725,168
"[1562]","{ls,exit,mail}","=>","{elm}",0.0185737976782753,0.827586206896552,2.79623356047042,168
"[1563]","{ls,elm,mail}","=>","{exit}",0.0185737976782753,0.585365853658537,2.67947072183272,168
"[1564]","{exit,cd,mail}","=>","{elm}",0.0132669983416252,0.784313725490196,2.65002526972687,120
"[1565]","{elm,cd,mail}","=>","{exit}",0.0132669983416252,0.603015075376884,2.76025878379753,120
"[1566]","{exit,rm,mail}","=>","{ls}",0.0108347153123273,0.98,3.13662420382166,98
"[1567]","{ls,rm,mail}","=>","{exit}",0.0108347153123273,0.547486033519553,2.50607852893945,98
"[1568]","{vi,exit,mail}","=>","{ls}",0.0137092316196794,0.939393939393939,3.00665894614939,124
"[1569]","{ls,exit,mail}","=>","{vi}",0.0137092316196794,0.610837438423645,2.83916990264228,124
"[1570]","{ls,vi,mail}","=>","{exit}",0.0137092316196794,0.518828451882845,2.37490047939288,124
"[1571]","{vi,exit,mail}","=>","{cd}",0.0122719734660033,0.840909090909091,2.06910302700564,111
"[1572]","{exit,cd,mail}","=>","{vi}",0.0122719734660033,0.725490196078431,3.37207544888459,111
"[1573]","{vi,cd,mail}","=>","{exit}",0.0122719734660033,0.518691588785047,2.37427399825949,111
"[1574]","{ls,exit,mail}","=>","{cd}",0.0163626312880044,0.729064039408867,1.79390213178814,148
"[1575]","{exit,cd,mail}","=>","{ls}",0.0163626312880044,0.967320261437909,3.09604096415636,148
"[1576]","{ls,cd,mail}","=>","{exit}",0.0163626312880044,0.503401360544218,2.30428406180286,148
"[1577]","{elm,rm,mail}","=>","{vi}",0.0117191818684356,0.796992481203007,3.70441777619795,106
"[1578]","{vi,elm,mail}","=>","{rm}",0.0117191818684356,0.522167487684729,3.27986453201971,106
"[1579]","{vi,rm,mail}","=>","{elm}",0.0117191818684356,0.785185185185185,2.65296974224879,106
"[1580]","{elm,rm,mail}","=>","{ls}",0.0145936981757877,0.992481203007519,3.17657200325655,132
"[1581]","{ls,rm,mail}","=>","{elm}",0.0145936981757877,0.737430167597765,2.49161593796107,132
"[1582]","{elm,rm,mail}","=>","{cd}",0.0107241569928137,0.729323308270677,1.79454007706971,97
"[1583]","{cd,rm,mail}","=>","{elm}",0.0107241569928137,0.651006711409396,2.19960990089577,97
"[1584]","{vi,elm,mail}","=>","{ls}",0.0206744057490326,0.921182266009852,2.94836999152835,187
"[1585]","{ls,elm,mail}","=>","{vi}",0.0206744057490326,0.651567944250871,3.02848512628424,187
"[1586]","{ls,vi,mail}","=>","{elm}",0.0206744057490326,0.782426778242678,2.64364968591895,187
"[1587]","{vi,elm,mail}","=>","{cd}",0.0175787728026534,0.783251231527094,1.92723269563726,159
"[1588]","{elm,cd,mail}","=>","{vi}",0.0175787728026534,0.798994974874372,3.7137253585502,159
"[1589]","{vi,cd,mail}","=>","{elm}",0.0175787728026534,0.742990654205608,2.51040361124009,159
"[1590]","{ls,elm,mail}","=>","{cd}",0.0211166390270868,0.665505226480836,1.63751217995625,191
"[1591]","{elm,cd,mail}","=>","{ls}",0.0211166390270868,0.959798994974874,3.07196812085907,191
"[1592]","{ls,cd,mail}","=>","{elm}",0.0211166390270868,0.649659863945578,2.19505919663345,191
"[1593]","{vi,rm,mail}","=>","{ls}",0.0145936981757877,0.977777777777778,3.12951167728238,132
"[1594]","{ls,rm,mail}","=>","{vi}",0.0145936981757877,0.737430167597765,3.42757238742127,132
"[1595]","{ls,vi,mail}","=>","{rm}",0.0145936981757877,0.552301255230126,3.46914225941423,132
"[1596]","{vi,rm,mail}","=>","{cd}",0.0122719734660033,0.822222222222222,2.02312295973885,111
"[1597]","{cd,rm,mail}","=>","{vi}",0.0122719734660033,0.74496644295302,3.46260096429089,111
"[1598]","{vi,cd,mail}","=>","{rm}",0.0122719734660033,0.518691588785047,3.25803154205608,111
"[1599]","{ls,rm,mail}","=>","{cd}",0.0156992813709232,0.793296089385475,1.95194862037313,142
"[1600]","{cd,rm,mail}","=>","{ls}",0.0156992813709232,0.953020134228188,3.05027144872398,142
"[1601]","{ls,vi,mail}","=>","{cd}",0.0223327805417358,0.845188284518828,2.07963221802851,202
"[1602]","{vi,cd,mail}","=>","{ls}",0.0223327805417358,0.94392523364486,3.02116197392702,202
"[1603]","{ls,cd,mail}","=>","{vi}",0.0223327805417358,0.687074829931973,3.1935209849613,202
"[1604]","{cat,ll,cp}","=>","{cd}",0.011387506909895,1,2.46055495103373,103
"[1605]","{cd,cat,cp}","=>","{ll}",0.011387506909895,0.844262295081967,6.8487466000147,103
"[1606]","{cat,rm,cp}","=>","{cd}",0.0103924820342731,1,2.46055495103373,94
"[1607]","{cd,cat,cp}","=>","{rm}",0.0103924820342731,0.770491803278688,4.83965163934426,94
"[1608]","{vi,cat,cp}","=>","{cd}",0.011387506909895,0.990384615384615,2.43689576881225,103
"[1609]","{cd,cat,cp}","=>","{vi}",0.011387506909895,0.844262295081967,3.92412767678129,103
"[1610]","{cat,mv,ll}","=>","{cd}",0.0120508568269762,0.990909090909091,2.4381862696607,109
"[1611]","{cd,cat,mv}","=>","{ll}",0.0120508568269762,0.784172661870504,6.36129302835758,109
"[1612]","{cat,rm,mv}","=>","{cd}",0.011387506909895,1,2.46055495103373,103
"[1613]","{cd,cat,mv}","=>","{rm}",0.011387506909895,0.741007194244604,4.65445143884892,103
"[1614]","{cd,cat,rm}","=>","{mv}",0.011387506909895,0.517587939698492,6.15188293636382,103
"[1615]","{vi,cat,mv}","=>","{cd}",0.0110558319513543,0.99009900990099,2.43619302082548,100
"[1616]","{cd,cat,mv}","=>","{vi}",0.0110558319513543,0.719424460431655,3.34388193453459,100
"[1617]","{cat,rm,ll}","=>","{vi}",0.0131564400221117,0.748427672955975,3.47868874711551,119
"[1618]","{vi,cat,ll}","=>","{rm}",0.0131564400221117,0.734567901234568,4.61400462962963,119
"[1619]","{vi,cat,rm}","=>","{ll}",0.0131564400221117,0.843971631205674,6.846388703368,119
"[1620]","{cat,rm,ll}","=>","{cd}",0.0174682144831399,0.993710691823899,2.44507976266245,158
"[1621]","{cd,cat,ll}","=>","{rm}",0.0174682144831399,0.708520179372197,4.45039237668161,158
"[1622]","{cd,cat,rm}","=>","{ll}",0.0174682144831399,0.793969849246231,6.4407688667553,158
"[1623]","{vi,cat,ll}","=>","{cd}",0.0177998894416805,0.993827160493827,2.44536634022488,161
"[1624]","{cd,cat,ll}","=>","{vi}",0.0177998894416805,0.721973094170404,3.35572797367487,161
"[1625]","{vi,cd,cat}","=>","{ll}",0.0177998894416805,0.76303317535545,6.18980723864578,161
"[1626]","{ls,cat,ll}","=>","{cd}",0.0103924820342731,0.989473684210526,2.4346543726018,94
"[1627]","{ls,cd,cat}","=>","{ll}",0.0103924820342731,0.519337016574586,4.21291777122612,94
"[1628]","{vi,cat,rm}","=>","{cd}",0.0153676064123825,0.985815602836879,2.42565346236659,139
"[1629]","{cd,cat,rm}","=>","{vi}",0.0153676064123825,0.698492462311558,3.24659009332376,139
"[1630]","{vi,cd,cat}","=>","{rm}",0.0153676064123825,0.658767772511848,4.13788507109005,139
"[1631]","{ls,cat,rm}","=>","{cd}",0.0120508568269762,0.973214285714286,2.39464722913104,109
"[1632]","{cd,cat,rm}","=>","{ls}",0.0120508568269762,0.547738693467337,1.75311269724418,109
"[1633]","{ls,cd,cat}","=>","{rm}",0.0120508568269762,0.602209944751381,3.78263121546961,109
"[1634]","{ls,vi,cat}","=>","{cd}",0.0117191818684356,0.954954954954955,2.34971914242861,106
"[1635]","{vi,cd,cat}","=>","{ls}",0.0117191818684356,0.502369668246445,1.60790291906904,106
"[1636]","{ls,cd,cat}","=>","{vi}",0.0117191818684356,0.585635359116022,2.72203074162611,106
"[1637]","{exit,elm,finger}","=>","{ls}",0.0110558319513543,0.537634408602151,1.72077254982535,100
